    	3	1	0	1	1	1	-3	2
	-4	0	-1	-7	-1	1	-6	0
    	-1	2	2	0	-8	-3	-1	-2
	2	-3	1	-1	-3	-4	-2	-2
    	-1	-3	0	2	2	-1	7	2
	3	-5	1	0	2	0	1	0
    	-5	3	4	-1	-1	-1	-5	0
	0	-3	2	2	-3	2	-1	-2
    	-3	0	-1	-5	5	-2	2	0
	1	4	2	2	-2	-4	5	2
    	-5	0	-1	-1	-2	2	-2	0
	-4	2	1	-4	1	2	-4	-5
    	0	1	4	2	-1	-2	-2	-3
	0	-1	-4	3	10	-4	1	-1
    	3	1	-2	-2	-6	-2	3	3
	0	1	0	1	-4	1	3	-6
    	1	1	1	-4	1	-1	-4	19
0	-7	1	1	2	0	1	-3	-28	6
    15	8	-3	-3	3	-1	-6	3	47	6
54	6	1	-3	9	2	-1	5	1	6
    69	-4	-1	3	-8	-2	4	-1	-20	6
99	-6	-1	2	-13	-18	-3	1	-17	6
    114	-2	-3	-8	-1	5	1	2	-9	6
144	-3	-6	-1	-10	-3	-1	3	-8	6
    159	5	7	0	-13	2	2	-1	5	6
190	-15	-2	0	-17	-9	-1	-6	-38	6
    205	9	5	2	20	-7	-3	5	14	6
235	1	2	3	6	-2	-5	1	22	6
    250	-9	-5	-1	-25	0	0	-3	-28	6
280	2	-7	-7	-15	-3	3	3	8	6
    295	2	2	7	5	4	2	-2	-6	6
325	-5	-4	3	7	-11	-5	-4	17	6
    340	6	-3	3	2	4	1	-2	-9	6
370	5	-4	-3	5	5	0	-2	-8	6
    385	-1	-1	-3	-9	-23	-7	-6	-7	6
415	4	-4	-1	-9	1	-1	-3	40	6
    430	7	0	-2	6	9	-4	-3	-18	6
459	1	1	0	-2	7	4	-2	-20	6
    474	-2	-3	-6	-24	-17	-5	-1	22	6
505	13	-2	-1	2	-2	-2	-2	4	6
    520	0	0	2	8	-9	-11	-1	-12	6
549	-4	-1	1	8	5	7	3	-1	6
    564	-6	-3	-1	2	-2	2	-3	-8	6
594	-10	-4	-3	4	34	5	-54	-5	6
    609	5	6	3	-16	-43	3	13	-6	6
640	12	5	-2	-5	-30	11	10	10	6
    655	-2	0	-2	-5	-7	-21	-16	-3	6
684	-1	5	1	-8	-4	0	4	6	6
    699	-7	-4	-1	2	-4	6	13	-13	6
	-8	-1	0	-3	-23	-8	22	23
    	13	3	3	5	14	9	1	-4
	-4	-3	-4	-1	0	3	-11	-17
    	11	3	0	6	10	3	4	9
	32	-2	3	18	5	-3	-1	1
    	-3	0	-3	1	-5	-3	-2	15
	12	-1	-5	-4	7	-5	4	4
    	-9	1	1	-3	1	4	-5	0
	3	4	1	-3	3	-1	-3	-2
    	-6	3	-2	-4	1	0	1	-4
	-8	-6	-3	5	-4	-7	0	-1
    	7	-1	3	-3	3	5	1	3
	-6	-1	0	-4	-4	4	0	7
    	4	5	-2	1	0	-5	-2	4
	-2	-1	3	-1	-3	-1	0	-5
    	3	-6	0	6	9	-2	7	5
	-25	5	2	0	-1	-1	-3	3
    	24	4	3	-1	0	3	-1	-2
	7	-1	-1	2	7	3	-2	-1
    	-1	1	2	0	-7	-10	1	-2
	3	-7	-4	4	10	-8	3	1
    	7	4	0	0	-3	2	-3	0
	1	4	-1	-3	0	3	-2	-3
    	-13	-4	-2	-2	0	0	-5	-5
	7	-2	1	0	-7	-2	1	-2
    	6	-1	-2	1	-3	1	4	1
	10	0	-2	-2	-1	3	1	2
    	-8	-2	1	-2	1	3	-3	-3
	-21	-10	1	1	-1	-2	-6	-2
    	19	2	-1	1	2	2	7	7
	0	1	-1	0	-1	-3	4	0
    	-5	3	3	-3	-3	1	-3	-2
	0	-3	2	1	8	4	0	-3
    	-19	-4	-2	-3	-17	-10	-11	0
	-11	2	-1	-1	-1	3	0	3
    	3	4	-1	0	-1	-5	2	-9
	6	3	3	-1	0	2	0	3
    	-6	-1	4	-2	3	-2	-5	-4
	-6	2	2	2	-3	4	-1	2
    	2	0	-4	-5	-4	-1	2	1
	5	-2	-4	1	-1	-4	4	14
    	-4	1	5	3	1	2	-6	-10
	-5	-2	-1	-2	5	1	-3	0
    	-2	-4	2	-1	1	7	-3	-4
	7	1	1	-1	0	-4	3	-7
    	-1	1	3	2	-7	-2	2	4
	-4	-3	-1	-4	0	1	-1	-2
    	1	1	2	1	0	1	-3	4
	0	-1	3	0	1	3	-4	-2
    	0	-2	-2	-1	-5	-5	2	2
	-3	-4	0	1	-1	0	0	-1
    	-5	-1	2	1	-3	-3	-2	-2
	-2	-5	3	3	0	1	1	0
    	9	-6	-4	-2	-2	2	0	-3
	-2	-6	-5	-2	-3	2	1	-2
    	1	1	-2	1	-3	1	2	-2
	-2	6	1	-2	1	2	-3	-6
    	3	5	0	-1	1	1	-3	-2
	-1	-4	1	0	0	0	-1	-2
    	-6	2	-4	1	0	-2	6	2
	4	1	2	0	-1	0	-3	3
    	-7	-1	-1	-1	4	1	-4	-12
	5	3	-1	-1	0	0	-2	2
    	-14	1	0	-1	-2	5	-2	-7
	5	2	-3	0	-1	-4	3	3
    	8	-1	0	1	0	1	1	-2
	-13	1	0	-4	-1	2	-4	0
    	15	0	2	-3	1	2	0	2
	5	-4	1	0	-3	1	-3	1
    	-2	2	-3	3	-3	0	3	0
	-3	0	-3	-1	-3	0	-2	-1
    	-3	-1	-1	1	1	1	-2	-6
	-4	2	2	-4	3	2	-2	-3
    	3	2	0	4	0	-2	1	0
	1	0	2	0	0	0	5	0
    	-4	2	0	-1	0	0	-1	0
	-9	3	0	-1	2	3	-3	-4
    	11	-4	-2	-1	2	0	-2	-4
	-1	-2	1	4	-3	-3	2	0
    	-1	-4	-3	-3	-1	-3	1	2
	5	-1	1	-2	0	-2	-1	3
    	0	3	0	-3	1	3	-1	-2
	0	-2	2	0	-1	1	-1	-5
    	-2	-5	-1	3	-2	-8	3	-3
	2	1	-1	-1	-3	-4	3	3
    	-7	1	4	-3	0	1	-3	-1
	9	3	0	0	0	0	-3	-1
    	-12	-1	2	-3	2	1	-4	2
	-1	-2	0	-2	1	-3	0	2
    	2	5	-2	0	-2	-1	3	2
	-4	-1	2	0	-2	-1	-1	-1
    	0	-1	2	0	2	2	-1	0
	-2	-4	-1	-1	1	0	0	-1
    	1	2	-1	-1	0	-1	2	5
	1	-1	-2	0	0	-1	1	2
    	-2	-7	3	1	4	2	-4	-2
	1	1	2	0	1	1	-3	-2
    	3	3	-1	1	0	0	-2	-2
	2	-1	-2	0	0	-2	0	2
    	3	1	-3	1	-3	-2	0	2
	1	2	0	0	3	1	-1	-1
    	5	2	0	1	1	-1	-2	-2
	-3	0	3	-1	1	1	-3	-2
    	-1	-6	-2	0	-2	-5	3	4
	0	0	0	-1	-2	3	5	3
    	-4	1	-1	-3	-2	1	-3	0
	-4	2	-1	-1	0	-2	-3	-6
    	-1	7	1	1	-3	2	2	0
	3	1	-3	0	-1	-3	2	1
    	0	-7	-2	-2	-2	1	0	0
	-14	-3	2	-3	3	3	-3	-2
    	1	3	4	0	-1	-2	-3	-4
	4	2	-3	-1	2	1	-3	-3
    	-2	1	0	2	-2	-6	5	-2
	5	6	1	1	0	1	4	1
    	-11	1	-1	-4	-1	-3	-3	-5
0	-2	1	2	-2	0	-5	-3	0	7
    15	-3	-3	-2	0	-2	-1	2	0	7
48	2	-2	-4	2	-4	-1	-2	3	7
    63	-6	-1	-1	-3	0	1	-3	-3	7
92	0	2	0	0	0	1	-4	0	7
    107	1	-2	-2	-1	-1	-2	0	-3	7
137	-2	-4	0	0	1	-1	-2	-1	7
    152	3	-2	0	0	-4	-3	5	3	7
	0	3	-3	2	1	-6	-1	-1
    	-1	0	3	1	2	0	-3	-3
	-6	5	2	1	3	2	-2	-1
    	2	4	-3	0	-1	-1	1	1
	9	-3	-4	2	-1	1	2	4
    	-9	-1	-1	-2	1	1	-2	-1
	2	-2	-2	-5	-1	1	-3	-2
    	2	0	0	0	2	-1	0	-3
	2	-1	0	3	-1	-5	2	-1
    	2	-1	-1	1	1	-1	1	2
	-8	3	1	-2	1	3	-1	-1
    	3	0	2	-4	1	0	-4	-4
	0	-3	-2	-3	-6	-2	-1	-2
    	1	5	-1	-1	-4	-2	3	1
	3	-1	-1	1	-1	-2	3	4
    	-1	3	-1	1	1	0	-3	-1
	-2	1	-1	-1	1	1	-3	-2
    	-3	2	-2	-3	-3	1	-3	-2
	4	8	-1	-1	2	-4	2	2
    	6	3	0	3	-1	-3	-1	3
	0	-3	-1	-1	-6	1	-3	1
    	-4	-3	3	1	4	2	2	-2
	1	-5	1	-2	1	-1	-2	-2
    	1	-4	-2	2	0	-2	3	3
	18	2	-2	-1	-6	-2	2	2
    	1	2	4	-1	4	3	-4	-3
	5	0	-1	-3	-1	1	-2	-1
    	-7	-3	1	-2	0	0	-4	0
	-7	2	-3	-3	0	-1	0	2
    	-1	0	0	-5	-2	0	1	-1
	5	5	1	-2	7	0	-1	2
    	-11	-4	2	1	-5	-1	-4	-5
	-1	-1	2	-3	0	1	-1	-3
    	-5	-3	-3	3	-4	-4	1	4
	-1	-3	-2	3	-3	-2	4	3
    	-6	3	2	-1	1	0	-4	-1
	-1	-2	-2	-2	-3	0	-2	-1
    	3	-1	0	0	-1	-2	2	0
	3	3	-1	1	0	1	4	3
    	-2	-1	-2	0	2	1	1	-1
	-1	0	2	1	0	0	-4	0
    	-1	-1	3	-2	2	-3	-2	-3
	-3	1	3	0	-2	1	0	-2
    	4	-1	-1	1	-2	-2	-1	3
	-1	2	2	2	1	0	0	1
    	2	1	-2	-2	1	0	-5	-2
	-5	-2	-2	-1	1	0	0	-4
    	1	-3	-1	-1	-2	0	0	0
	-7	0	-3	-1	-3	1	2	0
    	8	1	3	2	1	1	-1	-1
	3	0	5	-3	1	6	-3	-2
    	-4	-3	-2	-2	0	1	0	-2
	4	2	0	-1	-2	-1	0	0
    	-5	5	0	0	-3	1	3	2
	2	-5	0	0	0	0	0	3
    	-5	-4	-1	-4	-3	-1	-3	-2
	-2	1	0	-1	-3	-2	-1	-2
    	1	-2	1	-2	-3	-2	2	1
	-4	2	-3	1	-2	-1	4	-1
    	-1	-1	-1	-4	0	-2	-2	-2
	-2	4	0	3	-1	-1	-6	-4
    	-2	0	0	-1	1	0	0	-1
0	1	-1	2	3	-1	-6	3	12	8
    15	4	-1	-1	-5	-1	-4	-1	-5	8
45	-7	0	2	-1	-1	0	0	-5	8
    60	2	-3	-5	-1	0	-2	-1	3	8
90	-4	1	-3	-6	-1	-4	1	-5	8
    105	6	2	-1	2	-4	1	-6	-8	8
135	-1	0	3	2	4	4	5	1	8
    150	1	2	0	-3	-1	-1	0	2	8
	-6	-1	-1	-4	6	-2	2	5
    	-1	3	0	6	-1	-1	2	3
	1	-1	-1	-2	-5	-6	1	1
    	4	-4	-1	-2	11	2	-2	-4
	4	0	0	0	0	0	0	-3
    	-1	1	-2	-3	-6	-1	0	1
	5	1	-2	-1	3	-3	4	-1
    	0	1	1	1	2	5	-2	-2
	-2	3	-1	0	0	2	-2	-2
    	-3	-7	2	2	-1	-1	-1	-8
	0	6	0	0	0	1	1	2
    	12	-2	-1	-3	1	-3	0	3
	0	-1	-2	1	-1	-4	-3	0
    	-6	-1	-1	-2	-1	2	-6	2
	0	-2	1	-3	-1	4	-1	-3
    	-1	3	1	0	-1	-5	3	3
	6	-5	-4	-1	-1	1	2	5
    	0	-2	-1	-1	1	2	-1	-4
	-3	2	-1	0	2	1	-1	-1
    	6	0	1	-2	-1	1	0	1
	7	2	-4	1	3	0	1	0
    	0	-2	-2	3	-1	-1	1	0
	0	-4	0	-1	-1	0	-2	0
    	-7	-5	0	-1	1	1	-6	-1
	-6	-2	5	-1	1	0	0	0
    	-5	-7	-4	-1	-1	-3	0	3
	-8	1	1	10	-4	-2	0	0
    	1	4	1	-1	-5	-1	-3	0
	-5	3	0	-2	-4	5	-3	-3
    	2	2	-3	0	12	-4	0	0
	0	-3	0	3	-4	0	3	2
    	-1	-5	-3	-1	-1	0	0	-2
	3	-1	2	-1	3	1	-2	-3
    	-2	-2	0	0	0	0	-2	-1
	2	-4	2	-1	-1	-3	-2	0
    	-1	-4	-1	-1	-1	-1	0	5
	8	4	-1	2	1	0	4	2
    	-6	0	2	-1	0	0	-4	-5
	-5	2	-1	0	-1	-1	-1	-1
    	4	-3	-1	-3	1	-2	4	-1
	5	-2	-3	-1	0	-2	3	1
    	-2	0	-1	2	-3	1	-4	-1
	0	1	0	0	0	0	-5	-2
    	-7	2	1	2	3	0	0	-4
	-2	-2	0	0	-3	0	-2	-4
    	3	2	-3	3	-2	-1	3	1
	-5	0	3	3	-2	-4	-2	0
    	-3	-1	2	-2	0	2	-3	-2
	2	0	0	1	3	-2	-1	-2
    	1	1	-1	0	0	-2	3	1
	0	-1	-2	0	0	-3	2	4
    	0	2	-1	2	1	1	-2	-2
	0	-2	0	1	1	1	-2	-3
    	-5	-3	3	0	-1	-1	-4	-1
	1	-3	2	-3	-4	0	-1	0
    	0	-3	-1	0	-3	-1	0	0
	8	2	0	-1	1	-1	-1	1
    	-7	4	-2	-2	0	2	-4	-2
	-1	-2	3	0	1	1	-2	-2
    	2	0	0	-1	-5	-4	2	0
	0	-3	-6	-2	-3	0	5	2
    	-1	1	0	2	2	1	-3	-1
	0	0	0	2	5	-1	1	-3
    	1	0	2	2	-1	4	1	-2
	1	-3	-3	1	-1	-1	2	2
    	-1	-4	2	1	-3	-1	0	-1
	0	-3	1	-2	2	1	-3	-3
    	0	-1	1	-2	-5	1	-4	-2
	-1	0	1	-4	-3	1	-2	-2
    	-1	1	-1	-1	-2	-2	2	2
	0	-1	0	7	-3	-4	2	3
    	-4	0	-1	-7	3	-2	-4	-3
	1	-2	3	-15	0	1	0	7
    	0	-1	1	11	-2	2	0	9
0	-4	-5	-6	-23	-3	-2	-1	-14	9
    15	7	1	3	11	1	-8	4	9	9
51	6	-1	6	17	24	-1	1	8	9
    66	-1	0	-1	-24	1	5	-11	-13	9
95	10	3	9	8	14	3	2	34	9
    110	7	-1	-3	-1	-37	-4	-1	11	9
140	0	2	-5	16	-7	-2	0	-9	9
    155	9	6	8	-6	21	-2	0	41	9
186	-1	2	-6	20	2	-4	0	19	9
    201	0	0	-3	-17	9	-7	-2	-6	9
230	5	6	2	-3	-14	3	-7	-2	9
    245	0	-1	1	-1	28	3	-3	14	9
275	11	0	-4	-1	24	3	6	21	9
    290	-4	0	2	4	-13	-1	0	-20	9
320	7	-6	-8	-25	-5	-2	-6	21	9
    335	-7	0	6	13	3	3	1	-27	9
365	-3	1	-2	28	10	15	1	4	9
    380	3	-3	-6	-6	-5	-8	6	-1	9
410	-2	3	3	20	0	-2	1	2	9
    425	5	1	0	1	-10	-2	-2	-6	9
455	5	3	-2	-9	0	4	-1	-12	9
    470	7	4	-2	-5	6	2	-1	8	9
500	4	-2	-8	-16	-1	0	-3	15	9
    515	1	-4	-1	13	-8	2	5	-3	9
547	7	-8	0	-12	-27	2	-14	-7	9
    562	-22	6	4	15	29	-5	-38	-27	9
590	6	3	0	8	7	-13	-2	12	9
    605	3	-3	3	-3	-16	13	0	-4	9
635	-3	-2	2	4	-15	18	0	6	9
    650	-1	5	-1	-1	-2	-1	-9	-18	9
680	11	3	2	5	21	6	6	10	9
    695	4	1	1	-5	-14	-1	1	-4	9
	-11	0	-3	-3	9	2	-3	2
    	-1	-2	2	6	-2	3	1	0
	17	-1	1	1	3	1	1	1
    	-7	0	-8	-10	4	-3	-2	-5
	-5	-2	-1	1	4	-1	3	6
    	-7	1	1	-4	3	6	-3	-5
	11	-1	-2	-3	-1	0	-5	2
    	-11	1	1	3	10	3	-6	-15
	-2	1	2	-2	-3	-1	3	5
    	6	-1	-1	-1	0	-3	0	5
	4	4	1	-2	3	2	0	-2
    	0	-4	3	-2	3	6	-4	-3
	9	0	1	1	-1	2	-4	0
    	13	2	-5	-4	0	-1	1	2
	-1	-3	-3	-1	-5	-3	3	4
    	6	4	1	1	2	2	-5	1
	8	1	-1	-2	-3	-2	-2	3
    	-8	0	0	2	-2	0	-2	-3
	0	-5	0	-4	-8	7	2	7
    	6	0	-1	2	1	-1	4	-2
	4	-1	-2	5	3	-2	-3	-4
    	-6	1	1	1	0	4	0	2
	-2	-1	3	-1	-1	-3	-4	1
    	7	-3	-2	-1	-2	-4	4	2
	-5	1	-1	-3	0	-2	1	2
    	6	-1	0	0	2	-3	0	-2
	-9	-2	-1	0	5	9	-2	-4
    	-1	-1	2	0	0	2	0	1
	1	2	-3	-2	-1	-1	2	0
    	-1	0	-1	1	3	0	1	-3
	10	-1	2	-1	-2	0	-3	1
    	0	2	2	1	-2	-2	0	-2
	0	2	1	-3	2	1	-3	0
    	-4	-1	-2	1	-6	1	4	1
	0	5	-1	1	-3	-3	0	0
    	1	1	3	1	1	7	-4	-1
	-3	3	-1	-3	1	-1	-1	-6
    	0	-2	2	-1	-4	-1	0	-3
	4	-3	-3	-1	-5	-3	1	0
    	-1	1	-1	-3	3	2	-3	-2
	7	4	3	1	0	-8	-4	3
    	0	-5	0	1	-1	-3	-1	-1
	3	0	-3	0	-1	0	2	-2
    	1	2	3	1	-2	-3	1	1
	-1	-4	3	-1	-2	4	-3	-2
    	-6	2	-1	2	2	-1	0	-3
	-1	-2	1	-1	0	0	-1	-1
    	10	-1	1	-1	1	-3	0	-1
	1	2	-6	1	-1	-5	3	-2
    	-2	2	1	-1	1	2	-2	-2
	-3	1	1	-2	0	1	-2	-2
    	-3	0	-1	-3	0	-1	1	0
	0	-2	-2	-2	-3	2	-1	-2
    	7	-1	-1	0	3	1	-1	3
	-2	-2	2	1	0	0	-1	-2
    	-2	3	-2	-3	-1	3	0	-4
	-7	1	-3	-2	2	0	-4	-3
    	4	-4	0	2	-2	-1	1	4
	6	-1	-2	-2	-1	-1	3	1
    	-8	0	3	0	2	-2	-2	-3
	4	-1	-2	1	0	-2	-5	-3
    	1	3	-1	-1	4	0	2	-4
	-4	-1	-1	1	-4	-3	0	1
    	2	0	1	1	2	0	0	2
	6	2	0	-2	-4	0	0	2
    	-5	1	2	-2	1	0	-3	-2
	6	0	0	-1	0	1	-2	-2
    	-6	-6	-1	0	0	-1	3	4
	-2	-1	-4	1	-1	-3	2	0
    	-1	4	2	-1	2	2	-2	-3
	-7	3	1	2	2	2	-4	-7
    	5	-1	0	0	-2	-3	1	2
	-2	-1	-1	0	4	-3	4	-1
    	1	3	3	-2	-4	1	-3	0
	-5	-1	0	-1	-1	-3	-1	-2
    	-6	4	0	3	-4	2	-3	-10
0	-5	2	3	-10	-5	4	-2	7	10
    15	5	3	-1	-4	-8	1	6	-10	10
46	3	-1	1	-5	-8	-5	4	33	10
    61	4	4	3	21	8	-5	-2	16	10
91	-12	1	0	11	-14	1	-1	-18	10
    106	3	-8	1	-18	-8	-3	3	14	10
135	0	3	2	29	5	-3	-2	-10	10
    150	-5	1	-1	-10	-1	8	6	-28	10
180	11	3	3	-22	16	3	4	4	10
    195	-13	-5	-3	29	-2	-8	-4	-8	10
226	-9	-2	0	-14	20	3	8	-10	10
    241	-12	-4	0	1	-17	0	-3	14	10
270	10	-1	6	17	7	9	2	-8	10
    285	-9	3	4	-20	-3	-9	-6	-82	10
315	15	6	1	-15	-3	1	9	33	10
    330	8	-1	-10	-12	-10	-8	1	14	10
360	15	-2	2	-2	-9	1	-4	3	10
    375	-11	-1	4	11	14	6	-3	-1	10
406	5	-3	-6	-3	-7	2	2	-5	10
    421	-1	4	9	11	4	-6	7	4	10
450	-19	0	0	2	-1	0	-5	-8	10
    465	5	1	-3	-9	11	1	2	3	10
496	-12	5	3	-3	-23	-9	-12	-35	10
    511	-4	-15	-5	-4	-6	3	-12	5	10
541	0	2	2	-2	-16	-8	-5	11	10
    556	0	2	2	1	-2	1	4	-11	10
	-8	-2	-1	-6	0	2	2	-1
    	1	1	1	16	-4	-2	2	0
	8	1	1	-2	-4	7	5	0
    	-7	3	2	-3	3	6	-3	-4
	-9	-2	-1	-3	1	0	-4	-3
    	7	-4	-4	4	0	-2	2	-4
	11	0	0	-1	0	-4	-2	3
    	0	3	4	-6	4	3	1	-5
	-10	3	0	1	10	5	-11	-13
    	0	1	3	0	-4	2	-11	2
	-7	-2	5	-3	-2	-5	8	-12
    	0	-1	-6	0	-6	2	2	3
	-3	-1	1	1	2	-2	-1	-8
    	7	2	2	1	0	-1	-3	0
	1	-6	-1	-3	-3	0	0	-5
    	1	0	-1	2	1	-5	5	12
	-5	-1	-2	-1	-5	-4	1	-2
    	-9	-5	-3	0	-2	0	-2	-4
	-12	-1	-2	-2	-3	-2	0	0
    	10	2	-1	-3	2	-1	-1	-5
	3	1	-2	2	0	-3	1	0
    	-6	1	1	0	1	0	-1	-2
	-5	1	2	-3	-1	2	-3	-2
    	3	-2	0	2	-3	11	-1	-1
	-5	-1	2	1	0	0	-1	-3
    	7	0	-5	-2	-5	-4	4	1
	-4	-5	-4	0	-14	0	2	5
    	-6	1	0	-5	4	-7	1	4
	1	-2	3	0	15	5	7	-4
    	-7	2	-2	-2	-4	-1	-2	0
	-1	-2	-3	0	-1	0	-2	0
    	-6	-1	0	-1	-6	-2	0	4
	-5	3	-3	-2	-3	-1	-4	1
    	0	1	2	0	-9	-3	-2	-5
	8	-1	-2	0	-1	-3	1	1
    	1	-4	-1	-2	0	0	0	0
	-4	1	1	1	-3	4	1	-5
    	4	1	-2	-5	-3	2	-4	-4
	-10	-1	1	2	-2	-4	-4	2
    	6	3	1	-2	-1	-2	-1	-1
	-5	-1	-3	-2	-6	1	0	-2
    	8	0	0	-1	2	0	-1	0
	-12	2	3	-1	2	2	-2	-5
    	6	1	-2	2	0	1	-2	2
	0	-1	0	-2	2	0	-1	-1
    	-2	-2	-1	4	-6	-1	2	-2
	4	0	-2	-1	-1	0	-1	2
    	-14	-3	3	2	0	-2	-2	-5
	8	-4	0	-2	3	0	-5	-2
    	3	1	-2	-1	-2	-3	3	1
	1	-4	0	1	-3	-5	6	-7
    	1	-4	2	-1	-1	0	-3	2
	4	0	0	1	3	7	-2	-5
    	-6	1	0	3	3	-1	-2	0
	0	1	1	-1	-1	-3	0	1
    	-3	3	1	-1	-1	0	0	1
	2	-1	-1	2	0	-3	1	9
    	-1	1	-3	0	0	2	-4	-3
	-4	-2	1	-2	-3	-4	-1	-1
    	-1	2	1	-1	-4	2	0	2
	1	-2	-1	2	-3	-1	3	2
    	-7	2	1	-1	1	-2	0	-3
	-1	1	-3	1	9	5	-3	-1
    	0	-4	1	-3	-6	-3	-1	3
	-7	-2	-3	-1	-4	-1	1	0
    	2	3	1	1	0	0	-1	0
	1	0	1	3	11	0	1	1
    	-8	-3	-1	-2	1	0	-3	-1
	1	2	-2	-3	-2	0	-2	-2
    	-1	1	-4	-5	-4	0	4	0
	6	1	0	4	-2	-4	4	-1
    	-4	3	3	-2	3	0	-4	1
	3	-1	3	1	1	1	0	1
    	-2	-3	-2	2	1	4	0	-1
	-6	-5	1	1	1	0	-1	-1
    	0	0	2	0	-6	-2	-1	1
	1	4	2	-3	0	6	-3	0
    	-2	-1	1	0	-3	-6	-2	-2
	0	0	-2	2	-2	0	3	-1
    	3	-2	-2	3	1	1	4	2
	9	0	2	1	-4	0	2	5
    	-1	3	-2	-2	9	6	-3	-2
	-3	3	1	-4	2	1	-11	-9
    	0	-3	-1	3	-2	0	11	3
